"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.522236600E1,-9.853221668E-2,3.814335657E-2,-4.308813214E-3,1.057453509E-1
1.523235900E1,-1.840608470E-2,3.372108910E-2,-1.450109482E-3,3.844474764E-2
1.524235300E1,5.683375756E-2,-3.378425273E-3,-7.866259217E-3,5.747493184E-2
1.525234600E1,3.429073124E-2,1.704402606E-2,-1.623596370E-2,4.159278292E-2
1.526234000E1,-1.489701527E-2,-2.342044214E-2,-1.607808888E-2,3.207714320E-2
1.527233300E1,-1.218054506E-2,-3.129422051E-2,-9.187145233E-3,3.481519141E-2
1.528232700E1,-4.681732183E-2,-6.716733165E-3,2.000624835E-2,5.135392976E-2
1.529232000E1,-1.175053168E-1,6.933884136E-3,-8.124121428E-3,1.179897436E-1
1.530231400E1,-1.160800672E-1,4.645026287E-2,1.303929090E-4,1.250289003E-1
1.531230800E1,-2.486440748E-2,2.967305713E-2,7.623015046E-3,3.945680470E-2
1.532230100E1,6.739864385E-2,3.102496080E-3,-1.421867430E-2,6.895196425E-2
1.533229500E1,4.208347999E-2,6.631149114E-3,-1.474667788E-3,4.262823093E-2
1.534228800E1,4.303185269E-5,3.345948558E-2,6.029064059E-3,3.399836232E-2
1.535228200E1,-8.578149500E-2,1.849901432E-2,-3.632875085E-2,9.497608412E-2
1.536227500E1,-6.646621395E-2,2.149008439E-2,-4.067907929E-2,8.083544282E-2
1.537226900E1,-3.183576861E-2,2.184050620E-2,7.073961496E-3,3.925002937E-2
1.538226200E1,1.224549484E-2,-3.376236222E-2,2.251938164E-2,4.239070412E-2
1.539225600E1,6.112006813E-2,-4.114492422E-2,1.252356648E-2,7.473558212E-2
1.540225000E1,6.884829652E-2,-2.311514896E-2,-2.801927269E-2,7.784264696E-2
1.541224300E1,-4.156843166E-2,-6.637226107E-2,-1.737850964E-2,8.021984884E-2
1.542223700E1,-2.702829023E-1,-9.641185183E-2,-1.437362552E-2,2.873233258E-1
1.543223000E1,5.732686057E-2,1.721841470E-1,-3.189480722E-2,1.842580477E-1
1.544222400E1,1.767169817E-1,1.045260513E-1,9.705208540E-3,2.055450756E-1
1.545221700E1,-4.396654839E-2,-7.237996452E-2,1.047002435E-2,8.533192867E-2
1.546221100E1,-1.456645573E-1,1.754891943E-2,-1.539922714E-2,1.475237744E-1
1.547220400E1,-1.082173254E-1,7.152607461E-2,-3.979147196E-2,1.356846716E-1
1.548219800E1,-3.309374224E-2,3.096555674E-2,-2.242407203E-2,5.056580353E-2
1.549219200E1,1.289533976E-2,-2.249368587E-2,4.975980520E-3,2.640106198E-2
1.550218500E1,5.300849995E-2,-2.248964307E-2,7.083317041E-3,5.801601927E-2
1.551217900E1,2.123405401E-2,-2.836511722E-3,-4.979021072E-2,5.420328341E-2
1.552217200E1,-6.802595872E-2,3.974519216E-2,-8.300473452E-2,1.144421134E-1
1.553216600E1,-4.089489637E-2,-6.913300110E-3,-2.504479408E-2,4.845026293E-2
1.554215900E1,6.705093551E-3,-2.502401363E-2,-9.774381101E-2,1.011188021E-1
1.555215300E1,8.119873060E-2,-1.304345248E-2,3.560954332E-4,8.224045420E-2
1.556214600E1,1.153330031E-1,-5.572122429E-2,2.411023360E-1,2.730144555E-1
1.557214000E1,-4.559311587E-2,-2.228127206E-3,-6.258859634E-3,4.607461438E-2
1.558213300E1,-1.683920632E-1,7.677587841E-2,-7.523729324E-2,1.997775582E-1
1.559212700E1,-1.208730207E-1,1.788459986E-2,8.265331686E-2,1.475185305E-1
1.560212100E1,-4.941301050E-2,-2.056925756E-2,7.527646959E-2,9.236496542E-2
1.561211400E1,-9.037229933E-2,4.232680639E-3,6.938364565E-2,1.140138516E-1
1.562210800E1,-1.350437113E-1,3.579558071E-2,-2.003723860E-2,1.411368786E-1
1.563210100E1,-2.954188216E-1,4.718349915E-2,-1.292298979E-1,3.258817719E-1
1.564209500E1,-3.294642165E-1,1.274493385E-1,-8.742815316E-2,3.639143935E-1
